disease,postLink,postHeading,postContent
Sore Throat,https://patient.info/forums/discuss/sore-on-left-side-of-mouth-causing-sore-throat-6-months--804371,Sore on left side of mouth causing sore throat.  6 months!,"i have had this sore in my mouth for 6 months now. It is not very red so doctors kind of put it off as a non issue. Truth is, it hurts like crazy and causes a   constantly. It is right by my back left molars off to the side. It feels like it slightly bumps up when i feel it with my tongue. It has been there on and off for 6 months now. i also get   and headaches constantly so i am trying to figure this out in hopes of it helping elsewhere. Any ideas? 0 likes, 0 replies "
Sore Throat,https://patient.info/forums/discuss/sore-throat-3-weeks-body-aches-756702,Sore throat 3 weeks / body aches,"Hey everyone! I've had a   for 3 weeks - it started as a super severe sore throat and voice hoarsness for 4 days. I got a covid swab for good measure which was negative. After the 4 days my throat eased up but was still sore. The last week my throat has been super super sore and Ive had body aches during those days(it never really went away from the start but j wasnt worried). i keep being told its viral by phone appointments but the last doctor gave me   to try - im on day 5 and maybe have less ""puss"" on my tonsils but just as sore and still getting acheing in my legs. Theres a little pocket by my tonsil as well. Ill attach photos .. the first was 6 days ago the second today. Im getting worried about what is going on and followed up with a doctor again on the phone (thanks covid) who basically said oh re evaluate after antibiotics youre fine. ! 0 likes, 2 replies "
Sore Throat,https://patient.info/forums/discuss/undiagnosed-constant-cronic-neck-pain-near-my-lymph-glands-under-my-throat-radiating-throughout-804816,"Undiagnosed constant cronic neck pain - near my lymph glands under my throat, radiating throughout","Symptoms started 6 years ago. Frequency at the beginning was once a week or two, progressing to everyday now. Starting to become very mentally fatiguing and a overwhelming hopelessness has set in of finding out what's wrong with me. Sypmtoms: Inflammation feeling area in between my adams apple and under my jaw, sometimes feels like behind tonsils. sore to apply pressure in that area on outside of underjaw/neck. Anti-inflammatory drugs help.  Worsens with alcohol and smoking. (have quit a few months ago now and not getting better). Sometimes  throat feels restricted. Occasionally have a little thick mucous in the mornings. I thought it was lymph gland related. MRI brain scan-showing neck region as well-all normal. CT scan with contrast - all normal Nuclear Medicine scans- all normal included looking at reflux studies. Ear Nose Throat specialist camera down my nose into throat (5years ago all normal) -maybe i need another one? Endoscopy-3 years ago - all normal unless they are missing something physical in the scans i'm at a loss. Im happy that they didnt find anything serious. but to not find anything on what is going on is really concerning me and my everyday mental health. ? this much pain? silent Reflux - ruled out by nuclear medicine studies. Is it the nerves in that area playing up? If someone could please let me know if there are any other options to seek. I can upload scans or results if you think you can help. Thank you 1 like, 0 replies "
Sore Throat,https://patient.info/forums/discuss/painful-tonsils-and-frequent-urination-relation--804993,Painful tonsils and frequent urination relation .,"Hello for three years now im with condition that doctors were unable to diagnose. My right tonsil is very sensitive. It becomes very painful during colder season as we breathe cooler air, I cant eat or drink anything that is even slightly chilled . I have absolutely no problems during summer time and can even eat ice creams but right now I cant even eat a ham straight from fridge. Water needs to be warm and I have to cover my face anytime I go outside,I expect this to stay like this till april next year. Whenever I forget myself and eat something cold my right tonsil becomes very painful ,im getting cold like symptoms including blocked nose,sweating and fatigue . I will also start to urinate very frequently like every 30 minutes to 1h. Just yesterday I had some blueberries thats been out of the fridge one hour earlier,still cool and I have been waking up five times last night for toilet my tonsil hurts when I touch that area, I have no such problems during summer time. Its been coming and going like that for three years now. I have had my throat checked,tried   ,blood tested ,referred to nose and throat clinic where doctor put a camera through my nose to throat but they couldnt find anything ,not even swell. Right now if I touch right side of my throat I rate the pain 7/10 I definitely dont imagine this. Any help most appreciated . 0 likes, 0 replies "
Scoliosis and Kyphosis,https://patient.info/forums/discuss/newly-diagnosed-with-severe-scoliosis-683340,Newly diagnosed with severe scoliosis ,"Hi I had a chest X Ray in July of this year due to sudden breathing issues.  it was discovered that I have severe scoliosis. 70 degree thoracic curve.  not sure if it's always been like that or has gotten worse over time. waiting on an appointment with orthopedics.  just wondering anyone's experience with this. do they just monitor it to check it's not progressing more? 0 likes, 6 replies "
Sore Throat,https://patient.info/forums/discuss/pain-in-the-left-side-of-throat-near-adam-s-apple-482033,Pain in the left side of throat near Adam's apple ,"My throat has been hurting for two weeks.  It's not your typical  , it's like a pain left outside of the throat near edge of Adam's apple. It doesn't hurt when I swallow like a normal sore throat would, but it kind of has it's own little spasms of pain.  Let me describe these symptoms more specifically: Comes on and off, frequetly everyday.  It is located adjacent to my adam's apple, but further back.  (if you feel your adams apple, take two fingers and move more back, around your throat tract) and that's where the pain is.  The pain is like a little pinch.  It's tolerable, but it is incredibly annoying.  It mostly hurts on the left side. The pain is there no matter what my actions are.  If I talk, sneeze, blow my nose, yawn Somethings is pricking with sharp needle at edge of my Adams Apple. no swelling in my throat, swollen lymph nodes nor it is tight.  Rarely, I'll have to breathe deeper because of this. There is no swollen area from what I can tell.  So I'm wondering if this has anything to do with thyroid or lymph nodes? Maybe tonsils? Or throat   i dont know.  I'm not very educated about the throat. ALSO, I have NO cold symptoms, whatsoever. I am on anti biotics (amoxcyclin) for a week and ibuprofen 400mg for a week. No let-up from the sharp pinch and dull aching in the left side of the neck. I only have trouble with swallowing saliva when I sneeze, yawn, talk on the phone, burp or yawn. Normal drinking & eating food is fine. I also feel very dull pain in the left ear.  Please help me.  I'm really terrified &  worried about this as my grandma died of throat cancer many many years ago. Thank you so much for any of your input or advice.  I genuinely appreciate it. 11 likes, 103 replies "
Sore Throat,https://patient.info/forums/discuss/sore-throat-for-4-months-pharyngitis--804066,Sore throat for 4 months (pharyngitis),"Hello everyone. I have been suffering from a   for 4 months, first I was diagnosed with acute pharyngitis. After going for a study, they diagnosed me with staphylococcus aureus and I took many   without getting better. My symptoms increase with cold weather, I don't know what to do. Aid. 0 likes, 0 replies "
Scoliosis and Kyphosis,https://patient.info/forums/discuss/is-scoliosis-my-fault-did-i-worsen-or-cause-it--686051,Is scoliosis my fault? Did I worsen or cause it?,"Hello, at 17 or 18 years I had underweight at only 55 kg for a year as a male. Then at 19 years they diagnosed me with a 20° S curve scoliosis. I too may have been sitting incorrectly for longer periods of time. Is that why I developed the scoliosis? Is it my fault? Could it have been entirely prevented if I had normal weight and good posture? Maybe I only had 5° curvature and through my misdeeds it worsened up to 20°? Is there anything I did wrong to worsen the curve? I just want to know if it's my fault because I can't forgive myself for getting a scoliosis and I feel guilty and shameful. The doctors do not know if I worsened it because it's an idiopathic scoliosis. But I want to know from you. 0 likes, 3 replies "
Scoliosis and Kyphosis,https://patient.info/forums/discuss/bladder-issues-689837,Bladder issues ,"Hi just wondering if anyone else has bladder issues with scoliosis? I have frequent urination up to forty times a day/night time is like something is pressing on the bladder giving the urge to go but not actually needing. Could this be the spine causing pressure on the bladder? 0 likes, 0 replies "
Scoliosis and Kyphosis,https://patient.info/forums/discuss/scoliosis-pain-695272,Scoliosis Pain,"I have pain in my lower back and down my right leg when I walk or stand would one of these be of any help and allow me to walk longer distances? 0 likes, 2 replies "
Scoliosis and Kyphosis,https://patient.info/forums/discuss/15-year-old-s-x-ray-scan-is-this-mild-or-moderate-scoliosis--697023,"15 year old's x ray scan, is this mild or moderate scoliosis?","0 likes, 2 replies "
Scoliosis and Kyphosis,https://patient.info/forums/discuss/help-with-mri-resukts-684569,Help with mri resukts ,"Hi just looking for anyone with knowledge on this subject. I have recently found out I have severe scoliosis. I had an MRI scan of my whole spine.It showed disc degeneration of the cervical and lumbar spine. Not really sure what this means.  Anyone have similar results???? 0 likes, 3 replies "
Sore Throat,https://patient.info/forums/discuss/sore-throat-and-fever-help--804545,Sore Throat and Fever Help!,"Quick back story i did give a b*****b about a week n a few days ago but only started feeling weird days later i do get    very easy but this time it feels way worse im getting cold n hot sweats headaches and my throat has the worst swore n burning pain im currently on amoxicillin that i had left from my last sickness but it feels like its getting worse so im starting to feel like i have oral   and cant go get tested currently does this look like a normal throat infection?!  0 likes, 1 reply "
Scoliosis and Kyphosis,https://patient.info/forums/discuss/does-this-look-like-it-could-be-kyphosis--697801,Does this look like it could be kyphosis?,"I'm a 17 year old female and noticed that i have a weirdly shaped neck, i first noticed this after i fell backwards very hard on to a rock around 6 months ago however i'm not sure if it was like this previously or the fall caused it, i just checked due to the fall. I have had severe joint/bone pain for around 3 or 4 years now which flares up, however doctors haven't done many tests to find out what it is. Is it possible that my joint pain and my misshapen neck are connected? and also Does my neck look like it could be cervical kyphosis? 0 likes, 1 reply "
Scoliosis and Kyphosis,https://patient.info/forums/discuss/did-i-worsen-or-cause-my-scoliosis--698786,Did I worsen or cause my scoliosis?,"Hello, I have a suspicion that scoliosis is my fault. I had underweight with 55 kilograms from 16 to 19 years due to mental health problems as a male with 1.82 meters of height. Then at late 19 years they found I had a 20° S-curve scoliosis. (At 20 years my weight was normal again.) Was the scoliosis caused or worsened by my underweight? Did my underweight have any bad effect on the scoliosis? Did I worsen or cause my scoliosis? Is it my fault then? Was it caused or worsened by underweight + poor posture? Or did my underweight not cause or worsen my scoliosis, not even any little bit? Is it not my fault? 0 likes, 0 replies "
Scoliosis and Kyphosis,https://patient.info/forums/discuss/how-was-your-spinal-orthosis-appointment--707228,How was your Spinal Orthosis Appointment? ,"Hi! I'm doing a research project about quality of Spinal Orthosis Appointments. I would like to know what is the course of the appointment. Would be great if you could answer the following questions: I would really appreciate any feedback. If you have any other thoughts that you would like to share, I am always happy to read and answer them! 😃 Thank you very much! 0 likes, 0 replies "
Scoliosis and Kyphosis,https://patient.info/forums/discuss/hi-i-have-post-traumatic-kyphosis-from-fractured-t12-i-am-having-surgery-in-four-months-time-714681,Hi.  I have post traumatic kyphosis  from fractured t12 & I am having surgery in four months time,"has anyone had surgery for post traumatic kyphosis   fractured t12   operation thtough chest & under arm  time 12 hours   has anyone had this surgery done pls   id like to link up & see how you are doing now 0 likes, 0 replies "
Scoliosis and Kyphosis,https://patient.info/forums/discuss/has-anyone-know-about-this-scolicare-clinics-which-located-in-the-kogarah-how-is-their-treatment--716703,Has anyone know  about this ScoliCare Clinics which located in the Kogarah? How is their treatment?,"Hi all, Please let me know if you had any experience with this clinic. Thanks a lot. 0 likes, 0 replies "
Scoliosis and Kyphosis,https://patient.info/forums/discuss/cannabis-oil-679332,Cannabis Oil,"I suffer from pain in my lower back, right buttock and down right leg especially when walking or standing plus both my feet are numb/pins and needles. Two years ago I belonged to a walking club averaging 6/7 mile walks, but 18 months ago had to stop due to the pain. Treatment thus far: Root Block Injection Feb 2016 Facet Joint injection Apl 2017 Decompression Surgery Dec 2017 Plus various pain killing tablets. None of the above has made any improvement, and the latest is that I will just have to live with it. It has been suggested that I try cannabis oil capsules, questions being: Would this help? What is the suggested dose? Are there any side effects? 0 likes, 3 replies "
Scoliosis and Kyphosis,https://patient.info/forums/discuss/constant-back-pain-tips-and-thoughts-please--696266,Constant back pain. Tips and thoughts please??,"i was wondering if i could get some help  since i was 15 ive had schereurmans kyphosis (i know its spelled wrong sorry) my case is mild and i have never been able to control my back pain. i have had terrible sore tender neck pain, tingling and pain all over my neck and upper back. i get sharp pain in my left breast and sometimes in my rib (my doc suggested it was nerve problems) the bras i wear hurt my back (theyre just regular bras) and i constantly crack my back and neck and cannot help it. ive never really tried to fix my pain it just feels better once i lay down, im 20 and in college so i have more free time to do that but in highschool it was agony. im going to start swimming again since thats the only thing that seems to help.... does anyone have any advice? like yoga or stretching or dietary changes?? thanks i went to the doctor when i was getting diagnosed (johns hopkins) and i dont wanna sound rude but i knew more about kyphosis than my own doctor did, no other doctor seemed to have any answers other than ""heating pack""... 0 likes, 5 replies "
Scoliosis and Kyphosis,https://patient.info/forums/discuss/scoliosis-sos-clinic-300982,Scoliosis SOS Clinic,"Hi All, Does anyone with scoliosis/kyphoscoliosis know anything about, or tried, the non-surgical treatment for scoliosis and postural correction at the Scoliosis SOS Clinic in London?  I'm giving this some serious consideration but it's expensive and is a huge commitment.  Just thought it would be useful if there was anyone out there who had knowledge of it/tried it. Curvey 0 likes, 83 replies "
Scoliosis and Kyphosis,https://patient.info/forums/discuss/new-pains-could-this-be-my-scoliosis--720148,"New Pains, could this be my scoliosis?","hi everyone. I have scoliosis and have done since I was a young kid, its never caused me too much trouble, but I do have a pretty deep Pectum Excavatus as a result, which goes off to the right, and I have a slumped shoulder and my upper pectoral muscle on that side is kind of, like, missing. I have always stood with all my weight on my left side as a result, and have always dealt with some pretty annoying back pains. anyway, fast forward to september. I had a panic attack based my uncertainty of a really nasty widespread infection that took ages for doctors to diagnose. The infection cleared up really nicely, but the panic attack left me with a kind of uncomfortable feeling in my right leg, that my doctor ascribed   to. now its november, and the uncomfortable feeling has spread all up my right leg, and my right arm, sometimes it is physical pain, sometimes it is just a tightness mostly at the joints, but more recently it has spread to my neck and my right rib, which feels very tense and heavy, but also extremely sore. it aches profusely, but is particularly uncomfortable when I'm laid down, and especially when I breathe in deep, breathing is also a slight issue, but my oxygen levels are fine. ive never really inspected my ribs before now, because my scoliosis was one of those things my parents spoke to the doctors about when I was young, I am now 23 and I heard that this is the age where the pains of scoliosis really start setting in, and I have noticed that my right rib (the sore one) protrudes out under my arm and down my side significantly more than the other. I was wondering if this sounds familiar to anyone and what I can do if so? could my panic attack maybe have caused a jolt which aggrovated something? just a slight addition: I know it may seem malicious, but I have had a CT scan of the brain, a full set of infection/nutritional/autoimmune blood testsand various reflex tests, and the doctors are certain its 'nothing serious' but the fact that it could be linked to my spine has only just dawned on me this weekend. 0 likes, 0 replies "
Scoliosis and Kyphosis,https://patient.info/forums/discuss/kyphosis-thoracic-outlet-syndrome-related-sudden-onset-pulsatile-tinnitus-716307,Kyphosis/Thoracic Outlet Syndrome related - sudden onset pulsatile tinnitus,"Hello, I am an otherwise healthy 33 year old now. I was wondering if anyone here has had some experience with a pulsatile   (hearing blood flow sound in your ears) with regard to having posture-related issues, thoracic outlet syndrome/kyphosis (forward curvature of the spine). A doctor at UCLA Medical Center for Vascular Surgery diagnosed me with this issue related to Thoracic Outlet Syndrome with MRI/MRA/MRV. Mine began about 8-9 years ago. This doctor also told me the cause of it was the kyphosis. Just shortly after I felt my back change and move forward is when it all started, in addition I have TMJ issues (jaw dysfunction) if anyone here has found a cure for an onset of pulsatile tinnitus related to any of the above issues please let me know what sort of treatment occurred for you, and where you found help. Thanks! 1 like, 5 replies "
Scoliosis and Kyphosis,https://patient.info/forums/discuss/rib-pain-706951,Rib Pain,"hi my first discussion, so bare with me.  I have kyphoscoliosis  and one of my pains at moment is lower pain in my ribs, I try to explain it but to someone who has no spinal problems , its hard to explain to them or for them to understand.  They are sore and in the way , they constantly hurt when breathing in an out and when sitting I feel as if I am sitting compressed and its terrible when I have eaten, it's painful and it feels like I have eaten a hell of a meal and the food is in the way. I do have the one shoulder blade protruding and the front rib cage, so I guess im rotating.  Does anyone else feel this. 0 likes, 3 replies "
Scoliosis and Kyphosis,https://patient.info/forums/discuss/scoliosis-getting-worse-with-age-739830,Scoliosis getting worse with age,"I am an active 59-year old, normal weight, non-smoking woman, on HRT. I have had idiopathic scoliosis since very early childhood – you can see it on my early photos.  However, I never had any treatment for it as I was growing up, e.g., bracing.  It was not bad enough to need surgery. I have had a number of associated problems over the years, the worse being a recurring dislocating left patella, which I had surgery for when I was 25. Didn’t work, and the leg (left) is much weaker than the right one. Since  , I have noticed that my scoliosis (diagnosed when I was 36 as S-shaped and corkscrew), has got worse since menopause, when I was 52.  It is all the way through my spine, from the sacral and lumbar region, through thoracic, and into my neck, and I have facial asymmetry as well.  I also have an ‘oblique’ pelvis. I have lost height, I can no longer sleep on my left side, I now have to go downstairs one at a time, and worst of all – I have sacroiliac (SI)  , especially on my left side.  I feel like the left side of my thorax is lengthening at the side, whilst the right side is shortening (squashing up), with my pelvis ‘dropping’ more on the left and ‘hitching’ on the right compared to my younger years. I used to be an avid fitness fanatic (I was a step and Bodypump instructor for 20 years) and fast long-distance walker, with a long stride length.  But now, I struggle with a lot of exercises and I am also starting to find even urban walking on flat surfaces difficult. For the SI joint dysfunction and pain, I have had NHS physiotherapy, but this was just traditional SI joint dysfunction therapy including bridge work, and other exercises to strengthen my glutes.  It didn’t work.  Worst of all, the physiotherapist was adamant that scoliosis does not get worse with age – mine definitely has! Is there anything I can do to help the situation to ‘stretch out’ my scoliosis and redress my hip imbalance please? 0 likes, 0 replies "
Scoliosis and Kyphosis,https://patient.info/forums/discuss/duloxetine-741347,Duloxetine,"Has anyone been prescribed Duloxetine 60mg for back pain. Does it work? 0 likes, 0 replies "
Scoliosis and Kyphosis,https://patient.info/forums/discuss/mri-results-710348,MRI Results,"Hello, Can anyone help interpret what these MRI results mean in plain English, and what it likely will mean for me? MR SPINE CERV WO CONTRAST History: Neck pain radiating to the right shoulder. Technique: Multiplanar multisequence images of the cervical spine. Contrast: None. Comparison: None. Findings: Small disc osteophyte complexes at C3-4, C4-5, C5-6, and C6-7. At C5-6 there is moderately severe osseous right foraminal narrowing and moderate left foraminal narrowing. There is mild central canal stenosis. At C6-7 there is severe left foraminal narrowing and moderate right foraminal narrowing. Mild central canal stenosis. No malalignment. Bone marrow signal normal. Normal appearance of the cervical cord. Normal CSF signal. Normal cranial cervical junction. Paraspinal soft tissues benign. Impression: 0 likes, 0 replies "
Scoliosis and Kyphosis,https://patient.info/forums/discuss/scoliosis-degree-745268,scoliosis degree,"hi, what is the degree of curvature of my spine? is my scoliosis considered mild, moderate or severe? thanks 0 likes, 0 replies "
Scoliosis and Kyphosis,https://patient.info/forums/discuss/what-to-do-about-my-scoliosis--745566,What to do about my scoliosis?,"Hello! I'm 20 and I think I have scoliosis. I haven't seen a doctor for it yet but I wanted to ask online before I do that. I first noticed that my lower ribs are slightly asymmetrical from side to side. On the left side they were further out than on the right. But it was quite difficult to see it and when I asked my parents they said that it's normal. I didn't know I have scoliosis. Fast forward 6 or 7 years and my scoliosis progressed slowly. It seems to me that I don't have a large curvature but it is noticeable from behind and even from the side because my right side of the upper body is bigger than the left side. I have some photos here: So what to do? As far as I know, braces are no longer a solution. And I don't like the idea of living my whole life with scoliosis even if it's not painful. 0 likes, 0 replies "
Scoliosis and Kyphosis,https://patient.info/forums/discuss/my-back-problem--747264,My back problem.,"  Is this khyposis? or a hump? I'm trying to fix my back especially the upper trap muscles. Any solutions, exercises etc.? 0 likes, 0 replies "
Scoliosis and Kyphosis,https://patient.info/forums/discuss/spine-brace-recommendation-750033,Spine brace recommendation,"Hello I have been diagnosed with scoliosis last week and I heard that it is important to wear back brace for a long time. But most of the brace is too rigid to wear for a long time. I saw a flexible brace in Korea, and its name was FLEXpine. It looks really comfortable and I feel like I can wear it long time. Can you recommend some good brace like FLEXpine? 0 likes, 0 replies "
Scoliosis and Kyphosis,https://patient.info/forums/discuss/scheuremann-s-disease-chiropractor-good-spine--748612,Scheuremann's disease + Chiropractor = Good spine?,"I have had been diagnosed with Scheuremann's disease for about four years now, and I would like to know if going to a chiropractor would be beneficial for my spine. The reason I am asking this is that I want to join the Royal Navy in two years time, but the only troubling thing is that they do not accept applicants who have had previous spinal surgery done on them. Is there any good replacement for surgery like a chiropractor? 0 likes, 0 replies "
Scoliosis and Kyphosis,https://patient.info/forums/discuss/my-5-year-old-daughter-idiopathic-scoliosis-advice--489408,My 5 year old Daughter - idiopathic Scoliosis advice.,"Hi, my Daughter has recently been diagnosed with ?idiopathic Scoliosis. She had an x ray 6 months ago lying down and measured 17° and had a standing x ray 3 weeks ago measuring 27°. She has to have an MRI to rule out intraspinal pathology. I have no idea what this means, can anyone else explain it to me? She will then have another x ray and consult and then we discuss treatment. I am unaware of how serious or minor this problem is but I know I am anxious.  Thank you all. X 0 likes, 18 replies "
Scoliosis and Kyphosis,https://patient.info/forums/discuss/post-scoliosis-operation-chiropractor-766589,Post Scoliosis Operation - Chiropractor,"Hi there, My daughter has metal rods inside her body, to aid her scoliosis. Do you know a good chiropractor in Surrey? 0 likes, 0 replies "
Scoliosis and Kyphosis,https://patient.info/forums/discuss/adult-scoliosis-surgery-497992,Adult scoliosis surgery,"looking for support, stories and advice. I am due to undergo adult scoliosis surgery in a few months. My curve is 98 degrees and my right lung has collapsed due to the curve of my spine which crushes my lung, anyone had surgery???  0 likes, 5 replies "
Scoliosis and Kyphosis,https://patient.info/forums/discuss/stretches-and-exercises-for-dealing-with-stiff-thoracic-spine-766070,Stretches and exercises for dealing with stiff thoracic spine,"Hi there! I'm 34 years old, and for several year I have been suffering from  , headaches and stiff shoulders. I have noticed that my thoracic spine feels quite stiff. Can you guys recommend some good stretches and muscle building exercises? Thank you!! 1 like, 1 reply "
Scoliosis and Kyphosis,https://patient.info/forums/discuss/scoliosis-773098,Scoliosis ,"hey im Mia! I'm 13 years old and I was Diagnosed with scoliosis when I was 12, I have a S shaped spine with severe back pain. I have an appointment in December from a scoliosis specialist. but I have to wait 2 months in this amount of pain, im on Galapentin, Diazapam and Dihydrocodeine for my pain but the pain isn't really going away. Can any one help on how to manage with this pain until the doctors have a plan? and how to cope with it all as its a big worry for me as I've already missed 4 weeks of school and I don't want to miss out on any more. I just feel like I'm always crying and thinking why do I have it? why me? but I know I just have to pull myself together and deal with it xx 0 likes, 0 replies "
Scoliosis and Kyphosis,https://patient.info/forums/discuss/chiropractor-769842,Chiropractor,"Hi Everyone! I read a lot of questions about a chiropractor. I want to suggest few things that when you inform others, might be helpful for better understanding. I think that people should know chiropractic is one of the least invasive alternative healthcare where chiropractic must be the first place to visit if one has an illness. 0 likes, 0 replies "
Scoliosis and Kyphosis,https://patient.info/forums/discuss/seeking-research-participants-with-scoliosis-and-kyphosis-803742,Seeking Research Participants with Scoliosis and Kyphosis,"Hello, I'm part of a medical startup based in San Diego working on developing a new computer vision technology to help screen for scoliosis. I need help finding individuals with scoliosis or kyphosis willing to provide videos of themselves doing the Adam's Forward fold test. I'm wondering if anyone would like to film themselves at home with an iPhone? You would be paid $60 for a 1-2 minute video of doing the forward fold 15 times. Let me know if you're interested in participating, and willing to sign a consent form for use of the video for research These videos will never be shared with the public. Thanks! Spencer Stein 0 likes, 0 replies "
Scoliosis and Kyphosis,https://patient.info/forums/discuss/uneven-shoulders-neck-collarbone-and-ribs-scoliosis--775006,"Uneven shoulders, neck, collarbone, and ribs: Scoliosis?","I always get immense   and they are always tense. No matter what I do, i cant seem to make my shoulders lower. I took a picture, and i realized my collarbones are incredibly uneven, which is affecting my neck placement and shoulders. Can anyone tell me what this might be? Ive had numerous scoliosis tests done annually, and my doctors never mentioned anything.  0 likes, 0 replies "
Pulmonary Fibrosis,https://patient.info/forums/discuss/here-s-my-experience-since-feb-of-2011-606487,Here's my experience since Feb of 2011,"I'm still fairly active although I've been in hospice since the first of December. I haven't taken any medications to treat my IPF although I did start taking  medofinil for fatigue right after the   confirmed the IPF.  I believe that exercise is the key to my longevity.  1 like, 11 replies "
Pulmonary Fibrosis,https://patient.info/forums/discuss/ipf-are-there-any-inhalers-that-help--549357,IPF - are there any inhalers that help?,"My mum is 88 and was diagnosed with IPF about 3 yrs ago.  This past year she seems to have got progressively worse.  At the moment she is on both Prednisone and Amoxycillin as she has had a lung infection.  The dr gave her a ventolin inhaler to see if that helped but it hasn't made much difference.  I was just wondering if anyone can recommend any medication or inhalers that may help.  She is breathless just walking across the lounge and this past week she is breathless upon waking. Any advice would be appreciated. 0 likes, 9 replies "
Pulmonary Fibrosis,https://patient.info/forums/discuss/pulmonary-fibrosis-597161,Pulmonary Fibrosis ,"My name is Teresa. I have just been told that I have P.F. I am only 47 and have a 5 year old son. They say I have had it for the past 5 years. So my time is running out. I'm so scared and the thought of my son growing up with out me is killing me inside. I'm just looking for some support as I am all on my own.  1 like, 19 replies "
Pulmonary Fibrosis,https://patient.info/forums/discuss/pulumonary-fibrosis-depression-brought-on-by-this-612752,Pulumonary fibrosis. Depression brought on by this ,"We need to know more about pulumonary fibrosis. We are depressed about how long will we live 🙏🙏😇😇 please professional help would be great..... Ipf is different than pf. 0 likes, 2 replies "
Pulmonary Fibrosis,https://patient.info/forums/discuss/lung-expension-613155,Lung expension,"I had a lung surgery of emphyma and after surgery my xray showing the blunting .i want my lung extend till the end point of diaphram.plz suggest wht to do? 0 likes, 1 reply "
Pulmonary Fibrosis,https://patient.info/forums/discuss/cellcept-667666,Cellcept,"This what my pulmonist told me yesterday.  IPF is an autoamume disease which is what this drug treats.   The doctor said it had less side effects than predisone. I was told it was being considered.   It is not prescribed yet.   This came from doctor highly recommended by IPF foundation.   Thanks for your reply. 0 likes, 2 replies "
Pulmonary Fibrosis,https://patient.info/forums/discuss/new-diagnosis-610659,New diagnosis ,"I have been getting increasingly breathless over past 6 months. I attended my gp 4 weeks ago and she organised a breathing test. The upshot of this is it has shown i have a restrictive lung problem . I am awaiting an appointment at respiratory clinic . My father died from   5yrs ago and I help nurse him in his last months as he did not want to go into hospital.  I am now worrying that I have the same. I have not told any of my family yet as I don't know how. Just looking for someone to talk to about all this . Thank you Jennifer  3 likes, 17 replies "
Pulmonary Fibrosis,https://patient.info/forums/discuss/uh-oh-i-googled-607635,"Uh oh, I googled","My mum (62) has had some trouble with breathlessness for about 4 months now. Initially she was told she had adult onset   and given inhalers. They didn't work so they tried a different inhaler. Again, no luck so she was prescribed a 2 week course of high dose  . Again, no relief. She was sent for a chest xray. This was normal. Spiromtery results were good at 94% and peak flow meter was within normal range. She had a ct scan and complete blood work done and gets these results tomorrow, but in the mean time I have been googling and have totally freaked myself out that IPF could be the cause of this issue. She has developed a wheezy dry   over the past couple of weeks. It doesn't produce anything and seems to come and go (I was with her for 3 hours the other day and didn't hear one cough). I know tomorrow will be here soon but I'm scared for her. Could she have IPF if chest xray and   results were good? I'm sorry to totally self diagnose, I have awful health anxiety and cannot help myself. Thank you for your suggestions/comments/help. 0 likes, 3 replies "
Pulmonary Fibrosis,https://patient.info/forums/discuss/open-lung-biopsy-667849,open lung biopsy,"Thanks for your replies concerning lung biopsy recommendation.  I was not clear in my statement:  I have been diagnosed with pulmonary fibrosis.  My pulmonologist says there are as many as 200 different kinds.  He claims an open biopsy will tell him how to treat me.  From all Ive read, i am hesitant, i am 77 years old, have PAd and had two heart attacks.  Would you risk it?   0 likes, 4 replies "
Pulmonary Fibrosis,https://patient.info/forums/discuss/ild-interstitial-lung-disease--670036,ILD (Interstitial Lung Disease),"Good Afternoon, l will try and keep a long story as short as possible. My grandfather for over 5 years has had a prolonged dry cough and breathing difficulties. No one done anything despite his lung function being 40% in 2014. This year he was rereferred to a Thoracic Consultant who mentioned COPD many times but needed a second opinion. In the mean time he was referred to Oxygen therapy and pulmonary rehabilitation, but we’d heard nothing from PR. So I called this morning to be told more than I had bargained for, that his referral was in line With a diagnosis of ILD. To to say I was surprised and shocked is an understatement. After reading up about ILD it’s safe to say I’m devastated at how degenerative and awful this disease is. I’m looking for some support and guidance really from people who have been or are going through the same thing. I don’t really want to accept anything, but I have to accept that this will never get better. My grandad and my gran raised both my sister and I from infant age, and my Grandmother passed away 4 years ago, so he’s all we have left and I’m just utterly devastated. i hope someone is able to help me - but whenever you are in the world, I hope you are having a great day 💕🌈 0 likes, 3 replies "
Pulmonary Fibrosis,https://patient.info/forums/discuss/is-it-mandatory-for-me-mohave-a-lung-biopsy-for-my-pulmonologist-to-determine-how-to-treat-me--667750,Is it mandatory for me mohave a lung biopsy for my pulmonologist to determine how to treat me. ,"he claims there are many types of pulmonary fibrosis.  so i need an open biopsy.   0 likes, 3 replies "
