disease,postLink,postHeading,postContent
Fibromyalgia Syndrome,https://patient.info/forums/discuss/back-pain-natural-remedies-804531,Back pain. Natural remedies ,"I was diagnosed with   a year ago and have been getting really bad back pain to the point where i feel as though my legs are going to give out from under me. can anyone recommend some exercises or natural remedies like balms or anything that helps. I also have   so just a struggle juggling both of these things at that time of the month. been on that many pain killers just want something somewhat natural 0 likes, 0 replies "
Cystoscopy,https://patient.info/forums/discuss/uti-or-not--754877,UTI or not?,"hello, i think i've written before about this matter and i still have no answer. i've suffered from UTI's many times before and i has 2 urethra stretches under ga. i am recovering from a lung operation and i was sent home with a catheter which was removed 2 weeks later. since then, i had all the signs of a UTI, weak exhausted, nauseous but no problem passing urine. i had it dipped at the walking centre and it was confirmed i had an infection. i was given 3 days antibiotics. i've finished them today and i still feel lousy. the sample was sent to the lab and it's come back negative for everything. my gp is phoning tomorrow and i know we will have the same argument. i just don't get it. i am seeing a urologist but not until March. has this happened to anyone else? 0 likes, 0 replies "
Cystoscopy,https://patient.info/forums/discuss/i-have-a-stone-in-my-bladder-what-do-i-do--762548,"I have a stone in my bladder, what do I do?","So many post have recounted some bad experiences with the rigid cystoscopy procedure. I have a stone in my bladder and I might not have a choice about having a cystoscopy to remove the stone. I would really appreciate learning about experiences with alternatives to a rigid cystoscopy. So far, I only know of ESWL (sound wave therapy) and PCCL (percutaneous cystolitholapaxy). I am in New York and seeing a urologist at Columbia Presbyterian  Hospital who is well respected but who has told me that he would use a laser to break up and remove the stone through rigid cystoscopy. I would like also to know of your good experiences with other urologists in New York City who provide alternative non-invasive therapies. Thank you so much in advance. 0 likes, 3 replies "
Cystoscopy,https://patient.info/forums/discuss/female-cystostopy-763879,Female cystostopy,"This may not totally set your mind at rest. The doctor assured me that mine was one of the hardest she'd done in a while, less than 1 in a hundred people. In terms of reassurance it only hurt for a few seconds. However the normal timing of about five minutes did not apply to me. It took 45 minutes or so because she was unable to locate the opening. It was very hard to find which is apparently unusual especially in someone of my age. We changed position three times, tried finding it with a guide wire instead and had to add more numbing gel three times - perhaps that's why it didn't hurt! The doctor left the room once to find a guide wire and one of the nurses was in and out like a yo-yo but there was a screen between me and the door. When the water was added the need to urinate was insane, I think I was still dripping when I raced to the toilet afterwards. I was still wearing just a towel on my lower half at that point and I did have to walk down the corridor like that. I could have been dressed by then but the excessive amount of water used during the procedure meant that my, tucked out of the way, skirt was soaking wet as were my socks. I felt like I was peeing razor blades for about six hours after I left with a small amount of bleeding. I think that I was pretty rare, the looks on all three people's faces told me that they were surprised and not just saying so. My bladder is apparently in great health though and the pain was only momentary on the the camera was inserted. Fortunately I don't embarrass very easily but I think a lot of people would have felt very self-conscious with the time spent lying with their legs open. 0 likes, 0 replies "
Cystoscopy,https://patient.info/forums/discuss/just-had-a-cystoscopy-performed-an-hour-and-a-half-ago--104002,Just had a cystoscopy performed  an hour and a half ago.,"I thought I'd share my experience.. By far, the worst part was my  . The procedure begins with inserting of a lubricating gel which is not fun, a bitstingy for a few seconds, not painful,  but very odd sensation. The scope is the inserted, this does not hurt, there was s a bit of cramping sensation when the scope passes through the bladder sphincter, once again lasting about 2 or 3 seconds. One the scope is in the bladder there is no painful sensation, only a feeling there is something there. A saline solution is then injected thru the scope, feels like the need to urinate, a quick look around, and the scope is removed...All done. I just urinated for the first time since the procedure, no blood, no stinging. All in all not a horrible experience, but as i mentioned the worst part in mental! I hope this helps anyone who is worried about getting this done. My results were all good! 0 likes, 21 replies "
Cystoscopy,https://patient.info/forums/discuss/having-a-cystoscopy-with-stricture-should-i-expect-dilation--756102,"Having a cystoscopy with stricture, should I expect dilation?","Male (30) As the title says im having a   performed on wednesday next week and im worried about them not being able to pass the scope as i have a stricture at the head. I'm self diagnosing myself with the stricture but i can visibly see it, and the doctor said they may have to dilate to get the scope in, just wondering if anyone has had this issue before and what i should expect with the cysto and dilation 0 likes, 4 replies "
Cystoscopy,https://patient.info/forums/discuss/flexible-cystoscopy-male--34531,Flexible cystoscopy (male),"I'm a 36 y/o male and underwent a flexible   last week. Thought I'd register with this forum just to share my experience with other chaps who might be worried about the procedure. Once you're prepped and ready to receive the cystoscope, the procedure, itself, lasts probably around 5 minutes, or so. The cystoscope is approximately the thickness of a pencil with a rounded end containing a flashing light. The first step involves disinfecting the area around the genitals... just a few dabs/wipes of antiseptic. This is followed by an injection of anaesthetic gel into the urethra (pee hole). The gel is injected from a syringe with no needle attached. The surgeon injects the gel with a fairly quick firm push on the syringe plunger and this feels weird and a bit uncomfortable (but not painful). The anaesthetic does sting slightly as it goes in, but it's not what I'd call painful, as such... just pretty uncomfortable for a few seconds. In my case, the surgeon left no real time for the anaesthetic to 'work' and proceeded straight away. As it happens, the cystoscope was somewhat tangled-up and he spent about 30 seconds to a minute dealing with (which I was quietly thankful for as it probably gave a little more time for the anaesthetic to take effect). Usually, I watch needles going in and am not squirmish about things being done to me but, in this case, I had no desire to watch the cystoscope going in! Instead, I focused by attention on the video monitor, which kinda detaches you from the experience somehow. Although I could feel the cystoscope going in, I didn't feel any pain or discomfort... until the scope reached the area of the prostate. If you're having this procedure, it's likely you have possible prostate trouble and, as most   involve enlargement of the prostate, the urethra will be narrowed at this point depending on how enlarged the prostate is. I suspect how much discomfort/pain you feel at this point of the procedure will depend on how enlarged your prostate is and how much it occludes the urethra. In my case, the urethra was very narrowed as the median lobe of my prostate is enlarged (the source of my symptoms). The surgeon paused at this point and asked me to relax as though I was trying to urinate. I tried to do this, but as soon as the scope moves forwards, you naturally tense-up, which defeats the object of trying to relax in the first place! This was the most uncomfortable/painful part of the whole procedure for me. The pain was enough for me to screw my eyes up and shout 'owww' a few times, but it wasn't unbearable and only lasted a few seconds until the scope had passed the narrowing. After this, the scope enters the bladder and the surgeon has a good look around... you cannot feel this at all. In my case, my bladder was then filled with 400ml of water through the cystoscope as I was to have a flow study conducted immediately afterwards. When the cystoscope comes out, it's a very strange feeling as you feel a bit like you're urinating (but you're not, obviously), but it's not painful. For me, the after-effects were minimal... I was anxious about urinating afterwards, but it wasn't too bad at all... some slight stinging the first couple of times, but that was all. Certainly no need for pain-killers. All in all, the flexible cystoscopy wasn't too bad for me. It's not an experience I'd be in a rush to repeat(!), but it needed doing and it didn't last too long. I'd say it's no worse, really, than having something like a root canal at the dentist (which I've also experienced). Uncomfortable with the occasional fleeting bit of pain, but nothing too major. Good luck! 5 likes, 62 replies "
Cystoscopy,https://patient.info/forums/discuss/i-canceled-my-cystoscopy-for-fear-542852,I Canceled My Cystoscopy For Fear,"I passed out during a urodynamic study yesterday.  I found the prep extremely painful, and not different than what I expect the prep for the cystoscopy will be.    I then  canceled my cystoscopy which was schedled for next Wednesday.   The doctor offered me a valium to relax me for the cystoscopy.    I see so many conflicting stories here about pain and no pain.  Am I correct that those of you who experienced most pain and discomfort did not use anesthesia?   Is it common for doctors to do this procedure with anesthesia, either general or local?   My uroligist isn't offering me the option of anesthesia.   I'm trying to get a feel for whether or not this is common with out without anesthesia and if I should seek out a new urologist.   0 likes, 25 replies "
Cystoscopy,https://patient.info/forums/discuss/my-cystoscopy-experience-with-bladder-biopsy-for-urinary-hesitancy-756568, My Cystoscopy experience with bladder biopsy for Urinary Hesitancy,"Dear Community, I would like to share my experience and receive suggestions/recommendations from you to deal with suffering post cystoscopy or post bladder biopsy. I'm 37 years old and past 4 months I have been facing an issue with starting urine.   I found the world calls it as ""Urinary Hesitancy"". Although the first symptom was dull ache in lower abdomen when bladder was full. In about a month I had a delayed start to urination with no other symptoms. This only became severe. My PSA is in normal range, urine tests didn't detect blood, white blood cells or bacterial infection. When my doctor checked my prostate I didn't feel pain. Two Ultrasound reports didn't detect any abnormalities in kidney and bladder. 1st Ultrasound showed 70 ml retention and 2nd report showed 20 ml. So voiding was not bad. As my psa and prostate felt normal, it was likely not an issue with prostate. Thus in spite of everything showing normal , it wasn't normal for me . My issue is during start of urine, when I go to pee it sometimes takes time even 30 secs or more to start. On few ocassions it took 1 minute or even 2 minute to start urine.  On other times it comes out in 5 to 20 secs. First urine drops or a weak stream come out (after waiting for say 10-15 seconds) and then my urine starts normal with decent force and I'm able to control with sphincter. I notice when my bladder is 3/4 full I'm able to pee better . When my bladder is with less urine, it takes lot of time to start pee ( at times have taken 1 minute) As all reports were normal, I suspected the cause was uretheral stricture.  I was proved wrong after cystoscopy on 22 Feb. I chose the urologist who had more and good reviews and appeared to be well known in Sydney. (Still hoping my decision is right) I had a cystoscopy done on 22 Feb. I was asked to fast (except drinking water) 6 hours before the hospital admission and not to drink water 2 hours before admission. There were too many patients for the surgeon that day and due to delays from surgeon I ended up fasting for 11 hours before surgery. Anesthetist  kept me calm,  inserted an IV and asked me about my history with alergies and known reactions to GA.  He then asked me to enter Operation theatre and sleep on bed.  Then they injected  medicine to put me to sleep and on oxygen mask . When I woke up, I had high BP and they injected medicine to bring it down. It was very painful 1st day with bleeding urine and red blood clots on first four urine occasions. I almost had tears and was fighting for survival with every pee. Keeping legs wide and weight on both ball of foot hoping it burns less but it didn't. After several traumatic pees, burning has reduced considerably in day 2 but still feels like blades running through urine stream. Today is day 3 and I could still see urine sometimes is light brown (thinking it could be blood clot). I still have burning around penis tip and bottom urethera near tip especially when the urine stream is continuous, unsure if this is normal for Day 3. Internet search says one should get back to normal within 48 hours. I'm in Day 3 still not normal and not sure if bladder is healing. I also got mild pain in Day 2 in abdomen guessing due to bladder biopsy. Penis sometimes leaves brown drops on underwear, I think it could be blood cloth discharge. This happened on Day 1 and Day 2 . I only concluded in Day 2 its brown drop as I wore white underwear on day 2. I'm daily praying I get normal to life. My follow up with doctor is on 16 March to know the biopsy as well as cystoscopy findings. I will keep you all posted on the findings and my experience here in the community. My best wishes for your situation as well, I hope you find this useful and also we all get back to normal life. Kind regards, 0 likes, 1 reply "
Cystoscopy,https://patient.info/forums/discuss/pain-soreness-and-tingling-after-cystoscopy-778881,Pain soreness and tingling after cystoscopy ,"I had a cystoscopy 6th Dec 2021, discomfort and pain during and while urinating that evening. fine for a few days after and then tingling and irritation on the penis tip, stomach pains, frequent need to go pee 30+ times a day, and burning was given  antibiotic but urine tests all clear. im now left with soreness on the tip, some days cotton boxers feel like knives touching it, and an irritation on the head, warm sensations, tingling and pinching feeling. been to the doctors 7 times since and no answers - can anyone relate and offer advice to resolve or question Dr on? my thoughts are nerve compression or prostatitis? thanks 0 likes, 0 replies "
Cystoscopy,https://patient.info/forums/discuss/my-flexible-cystoscopy-experience-female--570669,My flexible cystoscopy experience (female),"Hi all. I just wanted to share the details of my scope test, which I had today, and hope to reassure others who may, like me, be terrified of having this done. I opted for sedation along with the instillagel, which is squirted into the urethra with a syringe(no needle). When I met with the anaesthetist beforehand I told him I just wanted to be unaware but not fuzzy headed for hours or days afterwards. They had me lined up for Midalozam which I had read negative reviews about and didn't want. He instead gave me Diazepam 2mg and fentonyl through an IV. I did feel the cannula going into my hand but it was no worse than a blood test really. One of the drugs could be felt travelling up my vein, I'm not sure which one. After that I felt them applying the cold gel but that is it. I have ""lost"" around 15 minutes. It's amazing as I was not asleep. I couldn't hear them talking except when they wanted me to move off table onto my bed again. I felt like I had had no sedation but got the good effects from it. All is well in my bladder by the way, that's a big relief. What I did find out is that I have duplex kidneys which means one kidney has one ureter and the other has two!!. It's something that is congenital but I never knew about it. Nor did my mother!! It can leave me prone to kidney infections but doesn't normally need treated. I was desperate to pee when I left the recovery room and was dreading it. It was fine the first few times but obviously the numbing gel then wore off and it was like peeing acid! Now, 7 hours later I am not stinging quite so much but I am going every 15 minutes or so, which I am told is normal. Anyone who has read my previous posts will know how terrified I was of having this procedure but I can honestly say that I would do it again if I had to but definitely with the Diazepam cocktail. I don't even have a  ! I even called into some shops with my friend when she was driving me home. I was expecting to feel dreadful and hung over but apart from my eyes feeling very heavy I feel fine.  1 like, 3 replies "
Cystoscopy,https://patient.info/forums/discuss/investigation-779957,Investigation,"hi, I have a appointment in around 6 weeks time because I've had microhematuria for almost 2 years now. I'm guessing I'll have to have this test done at some point, I'm nervous about having the procedure done but even more scared of the results. has anyone had this test for persistent microhematuria before? if so, what were you results? thanks. 0 likes, 0 replies "
Cystoscopy,https://patient.info/forums/discuss/microscopic-hematuria-and-cystoscopy-555197,Microscopic hematuria and cystoscopy ,"I have had microscopic hematuria for a year now almost at the beginning of the year I had   and went to the hospital cause of the pain and fever not knowing then I had tonsillitis so they took my blood and urine and sent back out to waiting area well 2 hours passed still wasn't called back so my fiance took to an urgent care instead and was treated there well a couple months went by and I seen a obgyn for an ultrasound I had that showed some cysts and she said I had   and put me on birth control but when she took my urine she found microscopic blood and I told her I had seen it before to at my other doctor she referred to a urologist and when I went there they told me earlier that year when I went to the hospital and left that they found 46 red blood cells in my urine and they found a moderate amount that day so they wanted to refer me another urologist to get a   done to check for   and also order a ct with iv contrast to look at my abdomen and pelvic so the appointment for ct was 2 weeks from then and the cysto was a month away I freaked out really bad about it and automatically thought I had bladder cancer my blood pressure shot up I got myself so upset I threw up and couldn't eat for a week all I could think was bad things. I got the CT done and all they found was an abnormal mass growing in fat tissue and it appeared to be abdominal wall endometriosis but that would be taken up by the obgyn on Jan. 12 but bladder kidneys all that appeared normal now fast forward and a month later I was getting my cysto done I was so nervous and scared what they would find the procedure was done in a urologist office I wasn't given anything to put me to sleep they gave me 1 antibiotic to take before the procedure so I wouldn't get an infection and they used lidocaine gel to numb me and it didn't hurt when they put the camera in just alot of pressure and the doctor literally took 2 minutes looking and said everything looks normal and now will fill your bladder up to make sure your filling up properly and urinating properly...... for over a month I put myself through alot for something that turned out to be nothing I thought today somebody might need to read this and know that blood found in urine not seen by the naked eye isn't always cancer sometimes it's just nothing and urologist said no need to come back unless I have other issues the blood wasn't harmful. God bless everyone let me know if you have any more questions 0 likes, 4 replies "
Cystoscopy,https://patient.info/forums/discuss/stinging-sharp-pain-after-cystoscopy-746238,Stinging sharp pain after cystoscopy,"im a 31 year old male who had a cystoscopy on 8/20/20 and a couple weeks following have been having a sharp stinging in my penis and at the tip and am wondering if this is due to the procedure? its concerning me as now i feel that there is possible damage to my urethra... for background, i originally had the cystoscopy done to check for urethral strictures because of frequent urination and discomfort. Now im worried my situation is worse because of getting the cystoscopy. anyone familiar with these symptoms or know if the stinging will go away? please help, schuyler 1 like, 4 replies "
Cystoscopy,https://patient.info/forums/discuss/cystoscopy-with-urethritis-experience-786944,Cystoscopy with Urethritis Experience,"24 female, Ive been having urethral burning for weeks now so my Urologist suspected Urethritis but wanted to make sure by preforming a cystoscopy. Due to the inflamation prior to de procedure, the cystoscopy was extremely painful. The whole time a screamed in pain. They thought i would need to go under to get the procedure done. I put up with it and finished the procedure. After it I was in extreme burning pain in my urethra and peeing was horrible. Right now al I feel in abdominal cramps and a little bit of burning. Please dont get this done if a urethritis is suspected. I was in agonizing pain. I still havent cured the urethritis so if someone else has had this please recommend!!!! 0 likes, 0 replies "
Cystoscopy,https://patient.info/forums/discuss/cystoscopy-too-humiliating-but-need-it-probably--759820,"Cystoscopy; too humiliating, but need it (probably)","A bit of background I've been suffering with a few issues over a number of years' that can broadly be described as down below, urinary changes/ problems and then (after a few years') pain upon ejaculation which happened for about two weeks' then stopped but concerned me enough to see my doctor which is a very rare event. (I now have a pain in my lower left abdomen). I never go there because I hate it so much, if I could have avoided this total humiliation I would have but this seemed too serious to legitimately ignore. There are only a small number of things I was willing to endure this torture for and one was the prospect of dying, and the other was not being able to get an erection.  I did not know if this thing, what ever it was, came into either category. After explaining to the new young female doctor, who looked so young I thought she should still be in school, I felt about one inch tall.  She looked about 16. She asked me every question (almost) I didn't really want to answer. Can this get any worse I thought to myself, probably not, but I was wrong. Doctors and me have some history which perhaps informs my opinion of them and also perhaps my attitude, and that is that they always get it wrong.  That is tolerable if annoying, no-one is perfect. What I cannot cope with though is the embarrassment.  The fact that I'm embarrassed about the fact that I'm embarrassed, and the fact that they apparently could not care less how I feel. I need doctors with some human kindness, some empathy, same with nurses too. I have yet to find any. So long story short, two years later ( yes that is accurate, I told you how useless they are when it comes to me) they have decided they want me to have a cystoscopy. My problem is I am concerned about the emotional and psychological damage this will do to me.  I cannot think of anything more degrading and humiliating than getting raped up the penis. What makes everything much worse, is getting raped up the penis whilst disinterested uncaring medical people carry on as if nothing bad is happening in a vain attempt to normalise the abnormal, pretending that absolutely no-one is ever remotely embarrassed, humiliated or degraded by this procedure. Why do they do that? It is unforgivable and disrespectful. Why can't they show a shred of humanity? Would that kill them? I expressed my concerns to the nurse. There are worse things she claimed. Well not for me there isn't. So I am in a quandary; my logical mind is telling me you need to get to the bottom of this, and I know that I do, but with my problem is two fold, my emotional part knows how damaging this will be for me and I fear that my mental health will suffer significantly, it already is. But can I get to the bottom of this another way? And because they are so utterly useless and I have no faith or trust in them, I am concerned that I will be having to do this or something very similar many times, but worse many times unnecessarily because of how utterly useless they are, they seem completely unwilling to take my emotional distress into account at all. I don't want to be sleep walked in this test, then that test, then another test all of which are humiliating, embarrassing and degrading. I told the nurse if I do this, I only want to it once, she could not hold my gaze which didn't bode well. At every turn the more I ask the more trust disappears. Getting information from them seems to be on a if you don't ask us directly we won't tell you basis. I feel like I am dragging information out of unwilling participants. They don't feel embarrassed and basically think we have no right therefore to feel anything different. There seems to be a conspiracy of pretending no-one feels humiliated by this loss of privacy and dignity and they invite the patient to be a co-conspirator in this code of silence. I am refusing to facilitate this horse manure. Any ideas anyone? 0 likes, 2 replies "
Cystoscopy,https://patient.info/forums/discuss/have-a-cystscopy-on-monday-very-worried-have-bad-aniexty-in-hospitals-790226,Have a cystscopy on Monday very worried 😟 have bad aniexty in hospitals,"hi everyone ive been having a problems with my urine and my Dr has referred me to get a cystscopy which is on Monday 9.20am I'm very worried about having this done and what makes it worse is my aniexty I currently have.such bad aniexty with leaving my house so to get to the hospital and inside the hospital is a task in its self. is there any males that have had this.done and could let me know roughly how long it takes? on the letter it says allow 2/3 hours for this but with my aniexty I really don't know if i will be able to stay in the hospital for this long thanks in advance for replies 0 likes, 1 reply "
Cystoscopy,https://patient.info/forums/discuss/had-cystoscopy-yesterday-782896,Had cystoscopy yesterday,"hi everyone, I had my cystoscopy yesterday after weeks worrying about getting it done. I tried to keep myself occupied to keep my mind off it but its always been there. and the night before I had it done I read a few forums here to get some reassurance. so I thought I'd add my experience so people are more prepared for theirs. the ones I read made it look like it would be easy, I got the impression that it doesn't hurt for women but does for men. anyway, I had mine to look for whats causing the microscopic blood in my urine that I've had for almost 2 years now, good news was that they didn't see anything abnormal, so atleast that's cleared up. so, my appointment was scheduled for 2.45pm, as soon as I got there I was given a urine sample pot to collect a specimen in, they took it away and tested it but I never heard what the result was. then I got placed in a room where a male nurse came in and had me fill in some forms to consent to having it done and also to put patient wristband on. he then said he was leaving and somebody else will be in after to tell me what was going to happen. as soon as he left another male came in, he was the urologist and he sat next to me and told me what was going to happen, I told him I was nervous as I'd never had anything like this done before and he told me not to worry and that getting a smear test done was actually worse. I thought to myself, how would you know?? he was really nice though bless him, but at first I didn't realise that he would be the one doing the test. for some reason I imagined a woman doing it. After hed asked me a few more questions about allergies etc, he said come with me and we'll see if they are ready for us. we went into another room and they were ready. inside this room was a bed and some equipment. there were also 2 female nurses in there who were both lovely too. one lady told me to take my coat off and leave it on the chair, and told me to strip off from the waist down and cover myself with a piece of paper. they didn't pull a curtain around me or anything and I felt so uncomfortable pulling my trousers and pants down infront of the 2 nurses and male doctor, but I just kept thinking they must do this dozens of times a day so they've seen it all before. I kept my trousers around my ankles and laid on the bed and draped this little piece of paper over my private area. then the doctor came over and told me to flop my legs like you would during a smear test. so I did that and the doctor said 'excuse me' and began feeling around my area and having a good look finding my uretha which I did find embarrassing because the nurses were looking too, but again they do this everyday and have seen it all before. then he got the syringe ready with what he said was lubricant and anesthetic and inserted it into my uretha and squirted it in, he said it would be cold and it might sting abit, which it definitely did do! it took a few seconds to get the stuff squirted in and as he was doing it I saw the nurse stood at the side with the scope in her hands and I must say it frightened me alot looking at it! it was alot wider than I was expecting, it looked like a black snake and was very thick! I wish she would of hid it from my sight because I tensed up immediately after seeing that. as he was squirting the lubricant in I said oh my god that looks massive and they all laughed and said its not that bad you'll be fine. Once he had done squirting the stinging solution in, he wasted no time in cramming the scope up me, it was long and black with a bright light on the end. ill be honest and say that did hurt me quite a bit having it shoved in, he pushed on it about 3 times till it was all the way into my bladder, they knew it was hurting as the nurse stood by my head kept telling me to breathe in through my nose and out through my mouth! once it was in i looked at the screen that was to my side and found it fascinating seeing the inside of my bladder there. it looked like what I'd imagine the inside of a scrotum to look like lol. very peach with little thin red veins all over. the doctor told the nurse to start filling with water and she said you might start feeling like you need a wee, but I never felt that urge, I thought they filled your bladder up to the top but they didn't mine. then he pulled the scope out and said 'that all looks normal!' I swear once the camera was in it only took about 30 to 40 seconds! he did tell me before it would only take about 40 seconds but I didn't believe him because my appointment letter said the appointment would last about an hour. it felt like even less time because the nurses were distracting me with questions whilst it was being done about my children so it all really did seem fast and I couldn't believe how quick it was! as soon as it was done they said i could get dressed and go home but advised me to empty my bladder before I left. I was only there for 20 minutes from arriving in clinic to leaving again. they did warn me that it might hurt to pee for a few days, and the first few times I did pee it did string and carried on stinging for a few minutes later, like a burning sting but not unbearable and by this morning it had gone and I can pee with no pain no. she said there might be some blood to but I've had none of that. so, I wouldn't rush to do it again and would only have it done if I really really had too, as I keep reliving the feeling of that scope being pushed up my uretha and it makes me want to squeeze my legs shut! but its worth it for the piece of mind that there's nothing growing in my bladder or anything. I seriously can not believe how fast it was, as the forums I've read on here say it takes about 5 minutes but mine was just over half a minute long. so if your reading this because your due to have one done, id say DO NOT look at the scope before its inserted, as I'm sure that's why it hurt me so much because I tensed up when I saw how thick it was, I was quite relaxed before that. and I'm pretty sure he didn't get the anesthetic time to work because he knew I'd seen the scope and didn't want to give me time to freak out, he could probably see on my face I was about to! the staff made it a better experience, everyone of them was nice and friendly and I couldn't fault them, they did there job and kept me as calm as I could be. so just be brave and grit your teeth as it doesn't last long at all and could save your life if they find something that shouldn't be there! 0 likes, 1 reply "
Cystoscopy,https://patient.info/forums/discuss/blood-in-underwear-after-cystosopy-795206,Blood in underwear after cystosopy,"Hello. I just had my first cystoscopy yesterday, today I'm feeling kinda ok, only some burning when urinate, but I keep seeing bright pure red blood ( not a stain from bloody urine, it's like new fresh bloods ) on my underwear, after procedure, it's not much, but I had to use pantyliners , yesterday after the procedure was done, the nurse only told me my urine would be pink and burning for few days. So is it normal to have blood drops on underwear like that? 0 likes, 0 replies "
Cystoscopy,https://patient.info/forums/discuss/terrible-urinary-tract-pain-no-diagnosis--671627,"Terrible urinary tract pain, no diagnosis.","Just over a year ago I had a terrible uti that spead to my kidneys and was resistant to my antibiotics. The infection eventually went away but the pain and uti symptoms have remained EVERY DAY for the past 365+ days. The symptoms are also getting worse- I am getting painful muscle spasms I cant control, abdominal cramps after urinating, and being in the water is basically asking for the worst pain imaginable. STI, yeast infection and all the other stuff has all been ruled out. And I always test negative for a uti. Its now to the point that I cant sit properlyor for long periods of time, or wear normal pants (which is difficult as a premed student). Crossing my legs like a lady is not even an option. My urologist tried to give me a cystoscopy but the emla cream he injected made my urethra feel like a fire pit of death. Instead of addressing my pain he asked if I took medication for anxiety (with which I am not diagnosed). I was dissapointed in him to say the least. No doctor that I have seen seems to know what to do and now my urologist seems to be convinced the pain is all in my head. Even on my calmest day I can have symptoms so bad that even tramadol wont take the edge off. My boyfriend sleeps on the couch at night when we are in school because I cry through the night because of the pain and he cant sleep as a result. My urologist seems to think my symptoms are a result of anxiety but I never had any emotional issues that I am having now until I had endured several months of intolerable pain and sleep deprivation. And despite being on summer vacation with less stress and anxiety inducing events, my symptoms are still worsening. My urologist pretty much refuses to see me until my rescheduled cystoscopy which wont be for atleast 5 months. What else can I do to get the help that I need?  0 likes, 5 replies "
Cystoscopy,https://patient.info/forums/discuss/fosfomycin-for-uti-anyone-take-it--795595,Fosfomycin for UTI----anyone take it?,"I developed symptoms of a UTI which I decided to treat with   I had around the house (Amoxicillin). I took that for 4 days and symptoms went away but 2 days later the symptoms returned with a vengence- I then took some Augmention, but before I took the Augmentin I went to Urgent Care and gave a urine specimen. Much to my surprise I have a very aggressive organism,  which usually occurs in hospitalized patients, which I was not. The organism is enterobacter cloacae.  So now my urologist has prescribed this weird antibiotic, Fosfomycin. It is a powder you add water and drink it. It works directly in the bladder on the infection. Although my doctor says it is really a safe drug I look at some of the potential side effects and it concerns me. Has anybody taken this medication and if so did you experience any side effects? 0 likes, 0 replies "
Cystoscopy,https://patient.info/forums/discuss/bleeding-795801,Bleeding,"Hi there, Please could you advise me on the following: I have been bleeding since October 2022 and December 2022, it became really heavy, I was given Cyclikapron, 3, 3 times per day, a course of 27 tablets in total; that did not work and i bled even more. I then saw the Gynae in January 2023, and the ultra sound revealed a cyst so we opted for the cystectomy and a D & C. Approximately 4 days post-op i started to bleed again, i went in for a check up and was given a Pulmnot, this really helped and stopped the bleeding; however, i had completed the course on Sunday the 22nd Janaury 2023. i started to bleed very heavy since yesterday morning, 24th January 2023; it has been a very painful period; I called my Gynae and i have an appointment with him tomorrow. I just need some kind of advice, as i am in such a dilemma here, i thought the surgery would fix the problem; however, i just dont seem to be healing. any advice will be greatly appreciated. Thank you 0 likes, 0 replies "
Cystoscopy,https://patient.info/forums/discuss/female-cystoscopy-don-t-worry--226435,Female Cystoscopy ~ DON'T worry!!!!!,"I had a   yesterday afternoon. I've known for about a month that I would have to have one and I have been worried sick about it. Found some awful posts on the net about it, and then fortunately found many reassuring posts on this forum! Trust me that when the ladies on here say ""Don't worry""....DON'T! I've been so anxious, that I've lost sleep and my appetite over it. I was in and out of Theatre in 7 minutes!  I asked my husband to time it as I knew I wanted to do a review on here to help others, as it has been this forum that got me through it yesterday!  You are in the position for a smear test for the procedure. Knees bent and apart and feet flat and together on the couch. So no stirrups (which I was glad about, as I hate that restriction, and I had expected that!) First they swab the area down, then insert the local anaesthetic. That just feels slightly cold, but not uncomfortable or painful. Then the camera is inserted, and again, that didnt hurt either. The nurse holding my hand told me it was in and then let me watch on the monitor. Whilst the camera is in, the surgeon fills your bladder with water so that he can see it all clearly. Within a couple of minutes, it's all done! I honestly wouldn't even say it was uncomfortable. You are aware something is going on, but certainly no pain. And if the surgeon told me he was going to do another Cystoscopy on me, I wouldnt lose a moments sleep over it!  I was given a cup of tea after the procedure, and sat and rested for a while, and once I had passed urine the nurses discharged me from the ward. I've been passing urine normally and it hasn't even stung, so I guess Ive been lucky. I had no pain until a couple of hours after the procedure, when I guess my anaesthetic had worn off. It was just like Period Pain. I took a couple of Paracetamol and it eased off, and today I am fine.  So trust my post here! I am the biggest softy ever! And if I can do this you can too. Don't lose sleep over it, it's just not worth it! Ignore the horror stories you might come across on the net. It's easier and much less uncomfortable than a smear test! I am happy to help anyone I can over this procedure. If I've missed anything out and you have a question, just post on here and I will get back to you ASAP. Jackie  21 likes, 377 replies "
Cystoscopy,https://patient.info/forums/discuss/i-was-with-a-urologist-today-for-a-cystoscopy-but-he-could-not-get-the-tube-to-go-in-i-am-56-year-o-802689,I was with a urologist today for a cystoscopy but he could not get the tube To go in. I am 56 year o,"I'm a 56 year old post menopausal women with vaginal dryness and burning. last week I had an episode of Gross hematuria.  I have been taking vagifem. at my   today the urologist could not get the tube in so i have to go to another  appointment.I He said the reason for difficult y in doing my cystoscopy was to do with effect of vagifem and to not tke it till i have my what i presume to be another cystoscopy .. I am now so confused and scared. i dont understand any of this thanks so much to anyone who would share their insigh on this** 0 likes, 0 replies "
